tau_lo,tau_hi,delta,N_total,N_keep,N_erasure,Erasure_frac,Erasure_atom,Erasure_bkd,Erasure_TP,Erasure_TN,Erasure_FP,Erasure_FN,Keep_TP,Keep_TN,Keep_FP,Keep_FN,F1_data,F0_data,f_kept,F_data,N_error,N_correct,N_erase_error,N_erase_correct,P_erase_given_error,P_erase_given_correct,F1_cdf,F0_cdf,eps_atom_cdf,eps_bkd_cdf,eps_cdf,F1_cond_cdf,F0_cond_cdf,f_kept_cdf,F_cdf,P_erase_error_cdf,P_erase_correct_cdf,F_loss_data,N_erasure_loss,F_loss_cdf,P_erase_error_loss_cdf,P_erase_correct_loss_cdf
0.22999999999999998,0.77,0.27,21996,21820,176,0.008001454809965449,78,98,35,69,29,43,7902,13427,198,293,0.9642464917632703,0.9854678899082568,0.37557286892758934,0.9774977085242896,563,21433,72,104,0.12788632326820604,0.004852330518359539,0.9746657,0.9932329,0.0078991,0.0062844,0.006891711015639207,0.9824259810670467,0.9995142473359581,0.37573231660034717,0.9930936334640563,0.25830204528210415,0.004545121915506714,0.9774977085242896,176,0.9930905225450848,0.256752477171272,0.0045420585881370545
0.21999999999999997,0.78,0.28,21996,21811,185,0.008410620112747772,81,104,38,74,30,43,7899,13422,197,293,0.9642333984375,0.9855349144577429,0.37559029847324743,0.9775342716977672,563,21433,73,112,0.12966252220248667,0.005225586712079504,0.9744945,0.9927839,0.008284,0.0067618,0.0073343204855428265,0.9826346454025144,0.9995426072013743,0.3757540121876287,0.9931893727175376,0.2689097843312987,0.004892853096728227,0.9775342716977672,185,0.9931882722041021,0.2675932784481527,0.004886928034472697
0.21000000000000002,0.79,0.29000000000000004,21996,21801,195,0.008865248226950355,88,107,41,77,30,47,7896,13419,197,289,0.9646915088576664,0.9855317273795534,0.37544149350947204,0.9777074446126324,563,21433,77,118,0.13676731793960922,0.005505528857369477,0.9743218,0.992282,0.0086838,0.0072928,0.007815974349881797,0.9828567312831163,0.9995716763210744,0.3757848664026085,0.9932904529330584,0.28010976033274354,0.005274465337989032,0.9777074446126324,195,0.9932886787669002,0.2787380330113202,0.00526751045557639
0.2,0.8,0.30000000000000004,21996,21787,209,0.00950172758683397,96,113,43,83,30,53,7894,13413,197,283,0.9653907300966125,0.9855253490080823,0.37531555514756504,0.9779685133336393,563,21433,83,126,0.14742451154529307,0.005878785051089442,0.9741459,0.991717,0.0090835,0.0078824,0.008334150331878523,0.9830756678287222,0.9995962172226356,0.37582962945538706,0.9933873052655217,0.2908719194337417,0.00569702703587478,0.977969524508904,208,0.9933880869666589,0.28979461128060474,0.005690497221014656
0.18,0.8200000000000001,0.32000000000000006,21996,21762,234,0.010638297872340425,101,133,44,101,32,57,7893,13395,195,279,0.9658590308370044,0.9856512141280354,0.37551695616211744,0.9782189137027846,563,21433,89,145,0.15808170515097691,0.006765268511174358,0.9737835,0.9904068,0.009952,0.0092404,0.009508042607746863,0.9835720086298846,0.9996439095821025,0.37594525748157986,0.9936017546404026,0.31468112236196016,0.006659648071004776,0.9782189137027846,234,0.9936020763152333,0.3135934213632199,0.006653687034914132
0.15999999999999998,0.8400000000000001,0.3400000000000001,21996,21733,263,0.011956719403527914,110,153,46,120,33,64,7891,13376,194,272,0.9666789170648046,0.9857037582903464,0.37560392030552614,0.9785579533428428,563,21433,97,166,0.17229129662522202,0.007745066019689264,0.973381,0.9887019,0.0109281,0.0109967,0.010970898590652846,0.9841357337115735,0.9996952487418393,0.37613011458109386,0.9938428465706792,0.3414785928877771,0.007886038315475985,0.9785129290512562,262,0.993843050572577,0.34041792080882055,0.007873892067302718
0.14,0.86,0.36,21996,21698,298,0.013547917803236952,123,175,49,142,33,74,7888,13354,194,262,0.9678527607361963,0.9856805432536168,0.375610655359941,0.978984238178634,563,21433,107,191,0.19005328596802842,0.008911491625064154,0.9729379,0.986453,0.0120174,0.0132934,0.01281347874158938,0.9847723026701077,0.9997429833752,0.37641714147267225,0.994107762538289,0.3709860038366785,0.009470403184224839,0.978984238178634,298,0.9941056047356887,0.3697164831034734,0.009453132860644664
0.12,0.88,0.38,21996,21662,334,0.015184579014366248,137,197,53,164,33,84,7884,13332,194,252,0.9690265486725663,0.9856572526985066,0.3755885883113286,0.9794109500507802,563,21433,117,217,0.20781527531083482,0.010124574254654038,0.9724538,0.9833296,0.0132711,0.0164636,0.01526285656937625,0.9855329057454383,0.9997897383360698,0.37687457712798744,0.994416700582291,0.4054449269635494,0.011621013460080383,0.9794119004754651,333,0.9944146085814545,0.40424185173482907,0.011606944690113995
0.09999999999999998,0.9,0.4,21996,21603,393,0.017866884888161485,148,245,55,208,37,93,7882,13288,190,243,0.9700923076923077,0.9859029529603799,0.37610517057816045,0.9799564875248808,563,21433,130,263,0.23090586145648312,0.012270797368543834,0.9718952,0.9787565,0.0147665,0.0210778,0.01870403272867794,0.9864617879923896,0.9998307322073196,0.3776230273404561,0.994782311020532,0.44631972377658297,0.014712795365319947,0.9799574152934641,392,0.9947709705106089,0.44419418402409766,0.014694490894778896
0.08000000000000002,0.9199999999999999,0.41999999999999993,21996,21489,507,0.02304964539007092,177,330,58,293,37,119,7879,13203,190,217,0.9731966403162056,0.9858134846561637,0.37675089580715715,0.981060077248825,563,21433,156,351,0.27708703374777977,0.016376615499463443,0.9712335,0.9716611,0.0165828,0.0282107,0.023837285892889616,0.9876108532573967,0.9998680783992991,0.3789089799959675,0.9952237057232,0.4958100984474129,0.01943203238280329,0.9810609585853887,506,0.9952096441053531,0.49347940379076866,0.019404903450094605
0.06,0.94,0.43999999999999995,21996,21317,679,0.030869248954355336,211,468,66,426,42,145,7871,13070,185,191,0.9763086082857851,0.986043002640513,0.3781958061640944,0.9823614955200075,563,21433,187,492,0.3321492007104796,0.022955255913777818,0.9704321,0.9593915,0.0188885,0.0405158,0.03238147317239498,0.989114998652039,0.9999033855898825,0.3813585647682205,0.9957891418311022,0.559388690945476,0.027462544932926745,0.9824075811596924,680,0.9957649431907558,0.556109836724199,0.02743435333954743
0.03999999999999998,0.96,0.45999999999999996,21996,20979,1017,0.046235679214402615,260,757,78,712,45,182,7859,12784,182,154,0.9807812305004368,0.9859632886009564,0.38195338195338197,0.9839839839839839,563,21433,227,790,0.40319715808170514,0.0368590491298465,0.9693114,0.9354693,0.0220476,0.0644712,0.048515096944899076,0.9911641916314128,0.9999363996062975,0.38657621389964336,0.9965452726598264,0.6445352582652641,0.04295202246709652,0.9839855107001574,1015,0.996523767267807,0.641715894507778,0.042911339781254124
0.030000000000000027,0.97,0.47,21996,20668,1328,0.06037461356610293,280,1048,83,1002,46,197,7854,12494,181,139,0.9826097835606156,0.9857199211045364,0.38673311399264565,0.9845171279272305,563,21433,243,1085,0.43161634103019536,0.05062287127327019,0.9685432,0.9141076,0.0240562,0.0858499,0.06260843427441354,0.9924169813876578,0.999953508729037,0.3915823254338856,0.9970023378270036,0.6961322708303871,0.05669531167396892,0.9845171279272305,1328,0.9969884327931555,0.6942029415285852,0.05664169823042492
0.025000000000000022,0.975,0.475,21996,20411,1585,0.0720585561011093,304,1281,93,1233,48,211,7844,12263,179,125,0.9843142175931735,0.9856132454589295,0.39042673068443484,0.9851060702562344,563,21433,259,1326,0.46003552397868563,0.06186721410908412,0.9680587,0.8989893,0.0252521,0.1009763,0.07249538044189853,0.9931375076571081,0.999961736270134,0.395271534910187,0.9972643129516852,0.7256131166278578,0.06639937422437842,0.9851067999216148,1584,0.9972439044475847,0.7230904701075977,0.06633552535966987
0.020000000000000018,0.98,0.48,21996,20100,1896,0.0861974904528096,326,1570,96,1521,49,230,7841,11975,178,106,0.98666163332075,0.9853534106804904,0.3953731343283582,0.9858706467661691,563,21433,279,1617,0.4955595026642984,0.07544440815564783,0.967482,0.8786865,0.0265981,0.1212863,0.08567275760138207,0.9939183393827359,0.9999690456629958,0.4004145435079087,0.997546254869885,0.7573881767875034,0.07940316615577961,0.9858727553101526,1893,0.99752484898968,0.7548490370548049,0.07933541424821278
0.015000000000000013,0.985,0.485,21996,19651,2345,0.10661029278050554,352,1993,105,1941,52,247,7832,11555,175,89,0.9887640449438202,0.985080988917306,0.4030838125286245,0.9865655691822299,563,21433,299,2046,0.5310834813499112,0.09546027154388093,0.9667549,0.8488897,0.0281962,0.1510894,0.10486756677577742,0.9948046097370683,0.9999753802108255,0.4083293647839673,0.9978640027878325,0.7932389039239267,0.0984425139580065,0.986566936345596,2343,0.9978415553022733,0.7907006915656694,0.09835772592304232
0.010000000000000009,0.99,0.49,21996,18863,3133,0.14243498817966904,372,2761,113,2707,54,259,7824,10789,173,77,0.9902543981774459,0.9842182083561394,0.4188623230663203,0.9867465408471611,563,21433,313,2820,0.5559502664298401,0.1315728082862875,0.9657539,0.7971196,0.0302446,0.2028662,0.13794082735042734,0.9958737017602584,0.9999821861775275,0.4231013807873242,0.9982438807476377,0.8362912349168525,0.1314226328647083,0.9867472434266328,3132,0.9982321023729239,0.8349021884716386,0.13131654916166746
0.0050000000000000044,0.995,0.495,21996,17004,4992,0.22695035460992907,411,4581,129,4522,59,282,7808,8974,168,54,0.9931315186975325,0.9816232771822359,0.4623617972241825,0.9869442484121385,563,21433,341,4651,0.605683836589698,0.21700181962394438,0.9640727,0.6664006,0.0334422,0.3335931,0.2207021927577741,0.9974289173394493,0.9999905463163722,0.4664914507377975,0.9987955682986754,0.8984998969450587,0.21437583107745056,0.9869465514200035,4989,0.9987843089403372,0.8973621562318295,0.21421846385228857
0.0040000000000000036,0.996,0.496,21996,16306,5690,0.2586833969812693,423,5267,134,5206,61,289,7803,8290,166,47,0.9940127388535032,0.9803689687795648,0.4814178829878572,0.9869373236845332,563,21433,350,5340,0.6216696269982238,0.24914850930807633,0.9635463,0.6076832,0.0343998,0.3923119,0.25769620608747046,0.9978729291895341,0.9999919366530295,0.4892546704239187,0.9989552023548512,0.9161323032090467,0.25155055987468716,0.9869413279382013,5685,0.998946820652294,0.9153000889786485,0.2513672864582247
0.0030000000000000027,0.997,0.497,21996,15066,6930,0.3150572831423895,436,6494,140,6433,61,296,7797,7063,166,40,0.9948960061247927,0.9770369345690967,0.5201778839771671,0.9863268286207354,563,21433,357,6573,0.6341030195381883,0.3066766201651659,0.9628723,0.5155955,0.0355961,0.4844011,0.315599328541553,0.9984118687201493,0.9999934057268157,0.5299902063022301,0.999155206602378,0.9374767148409584,0.3097949104353251,0.9863286434828776,6928,0.9991482612668212,0.9368378876409313,0.30955991488284385
0.0020000000000000018,0.998,0.498,21996,12909,9087,0.41312056737588654,458,8629,148,8567,62,310,7789,4929,165,26,0.9966730646193218,0.9676089517078916,0.605391587264699,0.9852041211557827,563,21433,372,8715,0.6607460035523979,0.4066159660336864,0.9619192,0.347567,0.0372221,0.6524308,0.421042294130751,0.9991081016712162,0.9999936703252187,0.6254586272652669,0.9994397837705371,0.9649261551939923,0.41596584433471245,0.9852098497754376,9082,0.999443538142953,0.9650853627686018,0.41564574639756824
0.0010000000000000009,0.999,0.499,21996,7941,14055,0.6389798145117294,494,13561,158,13496,65,336,7779,0,162,0,1.0,0.0,0.9795995466565923,0.9795995466565923,563,21433,401,13654,0.7122557726465364,0.6370550086315495,0.9603393,0.0,0.0396607,0.9999987,0.6388022881978541,1.0,0.0,0.9999977545483182,0.9999977545483182,0.9999122939492908,0.6354317950718755,0.9795995466565923,14055,0.999997754787956,0.9999121521525447,0.6353983765491147
