tau_lo,tau_hi,delta,N_total,N_keep,N_erasure,Erasure_frac,Erasure_atom,Erasure_bkd,Erasure_TP,Erasure_TN,Erasure_FP,Erasure_FN,Keep_TP,Keep_TN,Keep_FP,Keep_FN,F1_data,F0_data,f_kept,F_data,N_error,N_correct,N_erase_error,N_erase_correct,P_erase_given_error,P_erase_given_correct,F1_cdf,F0_cdf,eps_atom_cdf,eps_bkd_cdf,eps_cdf,F1_cond_cdf,F0_cond_cdf,f_kept_cdf,F_cdf,P_erase_error_cdf,P_erase_correct_cdf,F_loss_data,N_erasure_loss,F_loss_cdf,P_erase_error_loss_cdf,P_erase_correct_loss_cdf
0.12,0.88,0.38,27216,27071,145,0.005327748383303939,25,120,12,86,34,13,15364,11567,76,64,0.9958516982110448,0.993472472730396,0.5699087584500019,0.9948284141701451,187,27029,47,98,0.25133689839572193,0.0036257353213215433,0.9986784,0.9987762,0.0004975,0.0012038,0.0008027692129629629,0.9991754898061785,0.9999799758949823,0.5679644736593835,0.9995230563769886,0.29961004982415884,0.000599315724125847,0.9948286052009456,144,0.9995239620978795,0.30543574044722893,0.0006013052720061584
0.09999999999999998,0.9,0.4,27216,27051,165,0.006062610229276896,28,137,13,101,36,15,15363,11552,74,62,0.9959805510534846,0.9936349561328058,0.570219215555802,0.994972459428487,187,27029,51,114,0.2727272727272727,0.004217692108476081,0.9986517,0.9984984,0.0005492,0.0014858,0.0009540069444444444,0.9992004608931225,0.999984176489428,0.5680210705167632,0.9995390095174338,0.32313964226800185,0.0007346354772375493,0.994972459428487,165,0.9995411662586939,0.33063822375508295,0.0007344504208715534
0.08000000000000002,0.9199999999999999,0.41999999999999993,27216,27030,186,0.0068342151675485005,31,155,14,118,37,17,15362,11535,73,60,0.9961094540267151,0.993711233631978,0.57055123936367,0.9950795412504625,187,27029,54,132,0.2887700534759358,0.004883643494024936,0.9986225,0.9980735,0.0006113,0.0019147,0.0011746412037037036,0.9992333313354453,0.9999881773631973,0.5681112415220501,0.9995593408492132,0.35313449742957337,0.0009349969067732765,0.9950795412504625,186,0.9995608597727126,0.35950858252823614,0.0009344065349379091
0.06,0.94,0.43999999999999995,27216,26993,223,0.008193709582598472,38,185,18,143,42,20,15358,11510,68,57,0.9963023029516704,0.9941267921920884,0.5710739821435187,0.9953691697847591,187,27029,62,161,0.3315508021390374,0.005956565170742536,0.9985854,0.9973675,0.0006881,0.0026244,0.0015249862764550263,0.9992729997511287,0.9999918786864246,0.56826690753562,0.9995833635769714,0.38861317881516305,0.0012614236112530107,0.9953691697847591,223,0.9995868290619878,0.3975981253746259,0.0012616140130039936
0.03999999999999998,0.96,0.45999999999999996,27216,26927,289,0.01061875367430923,45,244,22,195,49,23,15354,11458,61,54,0.9964953271028038,0.9947044014237347,0.5722137631373714,0.9957291937460542,187,27029,72,217,0.3850267379679144,0.008028413925783419,0.9985364,0.9959237,0.0007909,0.0040703,0.002208286177248677,0.9993267675404478,0.9999939754783896,0.5685975655292963,0.9996146026691741,0.4348415398512109,0.0019137125488321324,0.9957293523469994,288,0.9996180700326447,0.4435295278268265,0.0019158579525494915
0.030000000000000027,0.97,0.47,27216,26885,331,0.01216196355085244,46,285,22,233,52,24,15354,11420,58,53,0.996560005192445,0.9949468548527618,0.5730704854007811,0.9958713037009485,187,27029,76,255,0.40641711229946526,0.009434311295275445,0.9985046,0.9944892,0.0008615,0.0055074,0.002869499768518518,0.9993655534242749,0.999996581171142,0.5689344104991768,0.9996375677719695,0.46887047128100257,0.002552206551091647,0.9958713037009485,331,0.9996405818501266,0.47667657975224387,0.002555559790499385
0.025000000000000022,0.975,0.475,27216,26854,362,0.013300999412110524,48,314,24,261,53,24,15352,11392,57,53,0.996559558584875,0.9950213992488427,0.5736575556714083,0.9959037759737841,187,27029,77,285,0.4117647058823529,0.010544230271190204,0.9984825,0.9933398,0.0009081,0.0066572,0.0033929127314814814,0.9993900461008642,0.999996979894554,0.5692066628122002,0.9996515091353,0.4895690417779737,0.003061882545598766,0.9959037759737841,362,0.9996541265642136,0.49666181225343137,0.003064400153280247
0.020000000000000018,0.98,0.48,27216,26821,395,0.014513521457965903,49,346,24,290,56,25,15352,11363,54,52,0.9966242534406647,0.9952702110887274,0.5743260877670482,0.9960478729353864,187,27029,81,314,0.43315508021390375,0.011617151947907804,0.9984561,0.9916519,0.0009624,0.0083455,0.004153442228835979,0.9994179398252878,0.999997378119093,0.5696104071465402,0.9996673240366423,0.513104806472718,0.003806904719803316,0.9960478729353864,395,0.9996709703001947,0.521538784772276,0.003807226647565456
0.015000000000000013,0.985,0.485,27216,26769,447,0.01642416225749559,54,393,25,333,60,29,15351,11320,50,48,0.9968829144749659,0.9956024626209323,0.575254959094475,0.9963390488998468,187,27029,89,358,0.47593582887700536,0.013245033112582781,0.9984223,0.9888366,0.0010331,0.0111613,0.0054105991402116395,0.9994548367918897,0.9999978762967104,0.5702900311556813,0.9996881862805875,0.5442143118265867,0.005043735605560782,0.9963390488998468,447,0.9996926375956314,0.5536092028819752,0.005039934687899877
0.010000000000000009,0.99,0.49,27216,26672,544,0.019988242210464434,62,482,28,415,67,34,15348,11238,43,43,0.9972061594438308,0.9961882811807464,0.5770470905818836,0.9967756448710259,187,27029,101,443,0.5401069518716578,0.016389803544341264,0.9983767,0.9832418,0.0011304,0.0167565,0.007884140972222222,0.9995065421952976,0.9999982710284889,0.5716561923467298,0.9997171711960396,0.5876104359057428,0.007489413852342196,0.9967756448710259,544,0.9997221491484238,0.5974727595371498,0.007483977633116681
