delta,amp_lo,amp_hi,N_total,N_keep,N_erasure,Erasure_frac,Erasure_atom,Erasure_bkd,Erasure_TP,Erasure_TN,Erasure_FP,Erasure_FN,Keep_TP,Keep_TN,Keep_FP,Keep_FN,F1_data,F0_data,f_kept,F_data,N_error,N_correct,N_erase_error,N_erase_correct,P_erase_given_error,P_erase_given_correct,mean_dist_to_thld,median_dist_to_thld,eps_atom_cdf,eps_bkd_cdf,eps_cdf,F1_cdf,F0_cdf,F1_cond_cdf,F0_cond_cdf,f_kept_cdf,F_cdf,P_erase_error_cdf,P_erase_correct_cdf,eps_atom_loss,eps_loss,F1_loss,F0_loss,F1_cond_loss,F0_cond_loss,f_kept_loss,F_loss_cdf,P_erase_error_loss,P_erase_correct_loss
0.7693187,-0.5693187,0.9693187000000001,21996,6955,15041,0.683806146572104,1397,13644,1101,13453,191,296,6875,0,79,1,0.9998545666084933,0.0,0.9886412652767793,0.9884974838245866,567,21429,487,14554,0.8589065255731922,0.6791730832050026,0.22310740919265099,0.2130724999999991,0.13979068236331768,1.0,0.6764633713034973,0.8236203200274856,7.076067698802591e-28,0.9574650066454519,,1.0,,0.5788578780997227,0.6797605604026614,0.14026095917783968,0.6766402489215434,0.8229141910998459,7.076067698802591e-28,0.9571674101398265,,1.0,,0.5783327979603686,0.6799789808361775
0.80778464,-0.60778464,1.0077846400000001,21996,6878,15118,0.6873067830514639,1470,13648,1174,13453,195,296,6802,0,75,1,0.9998530060267529,0.0,0.9890956673451585,0.988950276243094,567,21429,491,14627,0.8659611992945326,0.6825796817396985,0.22598896811747565,0.2130724999999991,0.1471271055861859,1.0,0.6792227016054971,0.817978623795792,1.4852977418792684e-31,0.9590862004800783,,1.0,,0.5983643135787182,0.6819541605308803,0.1476281884089343,0.6794111657895578,0.8172500019918203,1.4852977418792684e-31,0.9587952004962649,,1.0,,0.5978336559155493,0.6821817130173595
0.84625057,-0.6462505700000001,1.04625057,21996,6800,15196,0.6908528823422441,1547,13649,1251,13453,196,296,6725,0,74,1,0.9998513232233125,0.0,0.9891176470588235,0.9889705882352942,567,21429,492,14704,0.8677248677248677,0.6861729432078025,0.2290865279240149,0.2130724999999991,0.1545100471134503,1.0,0.6819995280855417,0.8122254303855447,1.792375774224597e-35,0.9606565135547288,,1.0,,0.6171228373156756,0.684191112909048,0.15504851459327618,0.6822020531564909,0.8114677885010607,1.792375774224597e-35,0.9603720480004299,,1.0,,0.6165910548278912,0.6844303434023362
0.88471651,-0.6847165099999999,1.08471651,21996,6733,15263,0.6938988907074013,1614,13649,1318,13453,196,296,6658,0,74,1,0.9998498273013966,0.0,0.9890093568988564,0.9888608346947869,567,21429,492,14771,0.8677248677248677,0.6892995473423865,0.23188430774858573,0.2130724999999991,0.16194075048299547,1.0,0.6847943184554384,0.8063612600463013,1.2429178997344413e-39,0.9621769111325105,,1.0,,0.6351537506370699,0.6864712152541188,0.16251588500457848,0.6850106345082232,0.805575347251772,1.2429178997344413e-39,0.9618992561502806,,1.0,,0.6346249634022547,0.6867218399816334
0.92318244,-0.72318244,1.1231824400000001,21996,6674,15322,0.6965811965811965,1673,13649,1377,13453,196,296,6599,0,74,1,0.9998484848484849,0.0,0.9889121965837578,0.9887623614024573,567,21429,492,14830,0.8677248677248677,0.6920528256101545,0.23446799775921315,0.2130724999999991,0.16942032652486036,1.0,0.6876074905137375,0.8003867533143135,4.950995126869562e-44,0.9636483757969911,,1.0,,0.6524772119009918,0.6887942185132643,0.17003137807720256,0.6878373154588424,0.7995733318283474,4.950995126869562e-44,0.9633777840612422,,1.0,,0.6519552143197693,0.6890559485844685
0.96164838,-0.76164838,1.16164838,21996,6592,15404,0.7003091471176578,1753,13651,1456,13453,198,297,6520,0,72,0,1.0,0.0,0.9890776699029126,0.9890776699029126,567,21429,495,14909,0.873015873015873,0.6957394185449625,0.2382311376915085,0.2130724999999991,0.17694976556212763,1.0,0.6904394167346555,0.7943026600963632,1.1325002566764799e-48,0.9650719079605836,,1.0,,0.6691132512844213,0.6911598311082878,0.17759541530873685,0.6906822545394244,0.7934625027449951,1.1325002566764799e-48,0.9648079759220541,,1.0,,0.6685953423432588,0.6914323734563942
1.00011431,-0.8001143100000001,1.20011431,21996,6520,15476,0.7035824695399163,1825,13651,1528,13453,198,297,6448,0,72,0,1.0,0.0,0.9889570552147239,0.9889570552147239,567,21429,495,14981,0.873015873015873,0.6990993513463064,0.24168169547471333,0.2134875000000011,0.18452991889282946,1.0,0.6932904173031632,0.7881098531808406,1.487180326615878e-53,0.9664485202336512,,1.0,,0.6850817131521085,0.6935677136822576,0.18520950248814166,0.6935460180980358,0.7872430511876383,1.487180326615878e-53,0.9661907614186196,,1.0,,0.6845647788799514,0.6938510402476002
1.03858025,-0.8385802500000001,1.23858025,21996,6447,15549,0.7069012547735952,1897,13652,1600,13453,199,297,6376,0,71,0,1.0,0.0,0.9889871257949434,0.9889871257949434,567,21429,496,15053,0.8747795414462081,0.7024592841476504,0.24535003124531032,0.2134875000000011,0.1921615117890916,1.0,0.6961607650041441,0.7818093164729453,1.1208916140701593e-58,0.9677792379073086,,1.0,,0.7004022702639655,0.696017483673886,0.192875635344857,0.6964293567561376,0.7809152834250256,1.1208916140701593e-58,0.9675278279558371,,1.0,,0.699889883226428,0.6963118298540072
1.07704618,-0.87704618,1.27704618,21996,6387,15609,0.7096290234588107,1955,13654,1658,13453,201,297,6318,0,69,0,1.0,0.0,0.9891968060122123,0.9891968060122123,567,21429,498,15111,0.8783068783068783,0.7051658966820663,0.24849008563435607,0.2134875000000011,0.1998451253755203,1.0,0.6990506784066048,0.7754021585561557,4.847882938717841e-64,0.9690650937045897,,1.0,,0.7150943712874793,0.6985087100445708,0.2005929557709816,0.6993319477674728,0.7744817296184772,4.847882938717841e-64,0.9688202464683304,,1.0,,0.7145898014238005,0.6988137583275765
1.11551212,-0.91551212,1.31551212,21996,6304,15692,0.7134024368066921,2036,13656,1739,13453,203,297,6237,0,67,0,1.0,0.0,0.9893718274111675,0.9893718274111675,567,21429,500,15192,0.8818342151675485,0.7089458210835783,0.2529673794502505,0.2134875000000011,0.2075812104564403,1.0,0.7019603270642903,0.7688896000633388,1.2029533295353926e-69,0.9703071282626022,,1.0,,0.7291772545907835,0.7010409181887494,0.20836189112710313,0.7022539518682727,0.7679436168684226,1.2029533295353926e-69,0.9700690356630133,,1.0,,0.7286834780693541,0.7013563484643245
1.15397805,-0.9539780500000001,1.35397805,21996,6224,15772,0.7170394617203127,2116,13656,1819,13453,203,297,6157,0,67,0,1.0,0.0,0.9892352185089974,0.9892352185089974,567,21429,500,15272,0.8818342151675485,0.7126790797517383,0.2574264407916982,0.2187441666666677,0.21537006980452006,1.0,0.7048898248541914,0.7622729872595968,1.712333475887201e-75,0.971506385270935,,1.0,,0.7426699007229791,0.7036135846526271,0.2161822808617727,0.7051953086729154,0.7613022952775913,1.712333475887201e-75,0.9712746684453744,,1.0,,0.7421845342576451,0.7039390752262144
1.19244399,-0.9924439899999999,1.3924439899999999,21996,6144,15852,0.7206764866339335,2194,13658,1897,13453,205,297,6079,0,65,0,1.0,0.0,0.9894205729166666,0.9894205729166666,567,21429,502,15350,0.8853615520282186,0.7163190069531943,0.26205917392127165,0.2187441666666677,0.2232118728376466,1.0,0.7078392354967199,0.75555377853968,1.398001406285654e-81,0.9726639119726977,,1.0,,0.7555910459302896,0.706226142384243,0.22405484356928151,0.7081562884546584,0.7545586163242763,1.398001406285654e-81,0.9724380777053646,,1.0,,0.7551109482864438,0.7065616074840055
1.23090992,-1.03090992,1.43090992,21996,6067,15929,0.7241771231132933,2269,13660,1972,13453,207,297,6004,0,63,0,1.0,0.0,0.9896159551672985,0.9896159551672985,567,21429,504,15425,0.8888888888888888,0.7198189369545942,0.2666643618557346,0.2187441666666677,0.2311066383276784,1.0,0.7108085660522314,0.7487335580053105,6.545703409774436e-88,0.9737807546898778,,1.0,,0.7679591394085076,0.7088779754543447,0.2319808283579342,0.7111373610204215,0.7477134620551609,6.545703409774436e-88,0.9735609339757884,,1.0,,0.767487123192492,0.7092236022207936
1.26937586,-1.06937586,1.46937586,21996,6014,15982,0.726586652118567,2322,13660,2025,13453,207,297,5951,0,63,0,1.0,0.0,0.9895244429664117,0.9895244429664117,567,21429,504,15478,0.8888888888888888,0.7222922208222502,0.2699251984524255,0.2187441666666677,0.2390542499399555,1.0,0.7137977727656506,0.7418140210855398,1.7574525108021697e-94,0.9748579593578188,,1.0,,0.7797923566531724,0.7115684246474713,0.23995873226173,0.7141379610838922,0.7407698992220111,1.7574525108021697e-94,0.9746443129678911,,1.0,,0.7793309652856112,0.7119238668152378
1.30784179,-1.10784179,1.5078417899999998,21996,5937,16059,0.7300872885979269,2396,13663,2099,13453,210,297,5877,0,60,0,1.0,0.0,0.9898938858009095,0.9898938858009095,567,21429,507,15552,0.8941798941798942,0.7257454850902982,0.2748051518878301,0.2187441666666677,0.24705443936810148,1.0,0.7168067547232362,0.7347969880841208,2.7055168445653212e-101,0.9758965674323826,,1.0,,0.7911085612711305,0.7142967821944723,0.24798827345289076,0.717157982645743,0.7337297470737646,2.7055168445653212e-101,0.9756892361808146,,1.0,,0.7906600789846563,0.7146616937842186
1.34630773,-1.14630773,1.5463077299999999,21996,5854,16142,0.7338607019458083,2479,13663,2182,13453,210,297,5794,0,60,0,1.0,0.0,0.9897505978817902,0.9897505978817902,567,21429,507,15635,0.8941798941798942,0.7296187409585142,0.2801999968508651,0.22081916666666662,0.2551068027404559,1.0,0.7198353600232674,0.7276843889260267,2.387890597418326e-108,0.9768976164679334,,1.0,,0.8019253182511056,0.7170622977033569,0.25606867992161764,0.7201971353424051,0.7265949316549234,2.387890597418326e-108,0.9766962514474692,,1.0,,0.8014876786975037,0.7174363341131594
1.38477366,-1.18477366,1.58477366,21996,5758,16238,0.7382251318421531,2575,13663,2278,13453,210,297,5698,0,60,0,1.0,0.0,0.9895797151788815,0.9895797151788815,567,21429,507,15731,0.8941798941798942,0.7340986513603062,0.2866286698382393,0.22081916666666662,0.2632107841828299,1.0,0.7228833795937694,0.7204782766532216,1.208217962320165e-115,0.977862136396964,,1.0,,0.8122598601070993,0.7198641729118773,0.26419983928519064,0.7232553769051819,0.7193669845764984,1.208217962320165e-115,0.9776662509527769,,1.0,,0.8118300154618935,0.7202471921777265
1.4232396,-1.2232396,1.6232396,21996,5671,16325,0.7421803964357155,2662,13663,2365,13453,210,297,5611,0,60,0,1.0,0.0,0.9894198554046906,0.9894198554046906,567,21429,507,15818,0.8941798941798942,0.7381585701619301,0.2925935744257272,0.22081916666666662,0.2713656930873542,1.0,0.7259505536875651,0.7131808113073964,3.504352557795994e-123,0.9787911501577128,,1.0,,0.822129100133218,0.7227015679542313,0.2723822181674055,0.7263328828377408,0.7120473720880229,3.504352557795994e-123,0.978600839433369,,1.0,,0.8217092218674924,0.7230936977718462
1.46170553,-1.26170553,1.6617055299999999,21996,5604,16392,0.7452264048008729,2729,13663,2432,13453,210,297,5544,0,60,0,1.0,0.0,0.9892933618843683,0.9892933618843683,567,21429,507,15885,0.8941798941798942,0.7412851742965141,0.2972843506995281,0.2219949999999996,0.2795706881010712,1.0,0.7290365658601637,0.7057942733555258,5.826094094798771e-131,0.9796856703333912,,1.0,,0.8315496026403325,0.725573596140948,0.28061368741944825,0.7294288523377476,0.7046396494535151,5.826094094798771e-131,0.9795010512861468,,1.0,,0.8311416278114349,0.7259744682978834
1.50017147,-1.30017147,1.70017147,21996,5541,16455,0.7480905619203492,2789,13666,2492,13453,213,297,5484,0,57,0,1.0,0.0,0.989713048186248,0.989713048186248,567,21429,510,15945,0.8994708994708994,0.744085118297634,0.30180550035450193,0.2219949999999996,0.28782479524391175,1.0,0.7321410497841827,0.6983210467258907,5.551681290731057e-139,0.9805466998321817,,1.0,,0.840537596238695,0.7284793305548081,0.28889327018747096,0.7325429179969516,0.6971461912421977,5.551681290731057e-139,0.9803678716779802,,1.0,,0.840143237995325,0.7288885803156165
1.5386374,-1.3386374,1.7386374,21996,5463,16533,0.7516366612111293,2867,13666,2570,13453,213,297,5406,0,57,0,1.0,0.0,0.9895661724327293,0.9895661724327293,567,21429,510,16023,0.8994708994708994,0.74772504549909,0.30754700094759957,0.2219949999999996,0.2961268923170248,1.0,0.735263583385104,0.6907636321480629,3.03200197559648e-147,0.9813752288703481,,1.0,,0.8491089479208626,0.7314177988640013,0.29721956009940476,0.7356745508593552,0.6895694860305438,3.03200197559648e-147,0.981201875977197,,1.0,,0.848726444325891,0.7318350660488333
1.57710334,-1.3771033400000001,1.77710334,21996,5386,16610,0.7551372976904892,2943,13667,2646,13453,214,297,5330,0,56,0,1.0,0.0,0.9896026735982176,0.9896026735982176,567,21429,511,16099,0.9012345679012346,0.7512716412338419,0.3133472433774833,0.2219949999999996,0.3044757278479158,1.0,0.7384036959668034,0.6831246293663902,9.490005719460972e-156,0.9821722357045467,,1.0,,0.8572791763975496,0.7343879902378659,0.3055916454974654,0.7388234080378492,0.6819117045642081,9.490005719460972e-156,0.9820038888396168,,1.0,,0.8569056641344618,0.7348130813217444
1.61556927,-1.41556927,1.81556927,21996,5319,16677,0.7581833060556464,3010,13667,2713,13453,214,297,5263,0,56,0,1.0,0.0,0.9894717052077459,0.9894717052077459,567,21429,511,16166,0.9012345679012346,0.7543982453684259,0.318501308938458,0.2219949999999996,0.31286990590853064,1.0,0.7415608625014218,0.6754067503824458,1.7022373719635364e-164,0.9829386839408857,,1.0,,0.8650634297742148,0.7373888501979698,0.31400917845314713,0.7419893586717079,0.6741749112033455,1.7022373719635364e-164,0.982775410439365,,1.0,,0.8647005516202076,0.7378218233305485
1.65403521,-1.45403521,1.85403521,21996,5250,16746,0.7613202400436443,3078,13668,2781,13453,215,297,5195,0,55,0,1.0,0.0,0.9895238095238095,0.9895238095238095,567,21429,512,16234,0.9029982363315696,0.7575715152363619,0.3239125209005134,0.2219949999999996,0.321307905857102,1.0,0.7447345110545465,0.6676128008772663,1.7497163479702186e-173,0.983675523317207,,1.0,,0.8724764989497602,0.7404192878415014,0.32246949702774913,0.7451714015689475,0.6663630421222679,1.7497163479702186e-173,0.9835174050452451,,1.0,,0.8721256975654134,0.7408597613463694
1.69250114,-1.4925011400000001,1.89250114,21996,5177,16819,0.7646390252773232,3149,13670,2852,13453,217,297,5124,0,53,0,1.0,0.0,0.9897624106625459,0.9897624106625459,567,21429,514,16305,0.9065255731922398,0.760884782304354,0.32977099540202537,0.2221333333333336,0.32978806755225937,1.0,0.7479240172240336,0.6597456933477931,1.0306161201499393e-182,0.9843836873185428,,1.0,,0.8795327986312569,0.7434781707335679,0.3309709489976831,0.7483689153054115,0.6584789918381959,1.0306161201499393e-182,0.984230790653537,,1.0,,0.8791953269970367,0.7439257697277238
1.73096708,-1.5309670800000001,1.93096708,21996,5113,16883,0.7675486452082196,3212,13671,2915,13453,218,297,5061,0,52,0,1.0,0.0,0.9898298454918835,0.9898298454918835,567,21429,515,16368,0.908289241622575,0.7638247235055299,0.33501285311654716,0.2221333333333336,0.3383086118529313,1.0,0.7511287118503046,0.6518084277761695,3.4784650393696837e-192,0.9850640940052516,,1.0,,0.8862463807915124,0.7465643324233464,0.33951154371495285,0.7515811511708403,0.6505257396361908,3.4784650393696837e-192,0.9849161381186097,,1.0,,0.8859207604181674,0.7470186898679767
1.76943301,-1.56943301,1.96943301,21996,5030,16966,0.7713220585561011,3295,13671,2998,13453,218,297,4978,0,52,0,1.0,0.0,0.989662027833002,0.989662027833002,567,21429,515,16451,0.908289241622575,0.7676979793737458,0.3419383361330503,0.2221333333333336,0.3468676262111999,1.0,0.7543478755976203,0.6438041046552208,6.727138005806297e-202,0.9857176439142552,,1.0,,0.8926309187659995,0.749676567379525,0.34808960919913556,0.7548074803102587,0.6425060522630386,6.727138005806297e-202,0.9855741852399795,,1.0,,0.8923145335777012,0.7501374458139657
1.80789895,-1.60789895,2.00789895,21996,4957,17039,0.7746408437897799,3367,13672,3070,13453,219,297,4906,0,51,0,1.0,0.0,0.9897115190639499,0.9897115190639499,567,21429,516,16523,0.91005291005291,0.7710579121750898,0.3481364493710506,0.2221333333333336,0.35546308588378334,1.0,0.7575807469320122,0.6357359049499485,7.454295975724393e-212,0.9863452209275925,,1.0,,0.8986997207539141,0.7528136387816605,0.3567040216908777,0.7580474800622219,0.634422550405225,7.454295975724393e-212,0.9862063059569861,,1.0,,0.8983937872129458,0.7532810184135496
1.84636488,-1.6463648800000001,2.04636488,21996,4877,17119,0.7782778687034007,3447,13672,3150,13453,219,297,4826,0,51,0,1.0,0.0,0.9895427516916137,0.9895427516916137,567,21429,516,16603,0.91005291005291,0.7747911708432498,0.35504162874583783,0.2228941666666655,0.3640928398830445,1.0,0.7608265168372625,0.6276071030105723,4.7327037127241884e-222,0.9869476904382448,,1.0,,0.9044657167433007,0.755974273499338,0.3653516819483466,0.7612999847589867,0.6262794478620791,4.7327037127241884e-222,0.9868133737196904,,1.0,,0.9041712836934596,0.756447768972961
1.88483082,-1.68483082,2.08483082,21996,4791,17205,0.7821876704855428,3531,13674,3234,13453,221,297,4742,0,49,0,1.0,0.0,0.9897724900855771,0.9897724900855771,567,21429,518,16687,0.9135802469135802,0.7787110924448177,0.36259069282185397,0.2228941666666655,0.37275463284621413,1.0,0.7640843370402223,0.6194210458779185,1.7215575888203048e-232,0.987525900252765,,1.0,,0.9099414720309241,0.7591571701386358,0.3740303531136937,0.7645641530873608,0.6180800650716936,1.7215575888203048e-232,0.9873962230375594,,1.0,,0.909659430680186,0.7596364062154254
1.92329675,-1.72329675,2.12329675,21996,4713,17283,0.7857337697763229,3609,13674,3312,13453,221,297,4664,0,49,0,1.0,0.0,0.9896032251220029,0.9896032251220029,567,21429,518,16765,0.9135802469135802,0.7823510196462737,0.3695605036259136,0.2228941666666655,0.38144609132094304,1.0,0.7673533148526169,0.6111811660859167,3.58788093717636e-243,0.9880806790003395,,1.0,,0.9151391767256499,0.7623609940642672,0.3827375117438718,0.7678390359454924,0.6098278055397834,3.58788093717636e-243,0.9879553952203559,,1.0,,0.9148683054325174,0.7628456065602107
2.00022862,-1.8002286200000002,2.2002286200000003,21996,4560,17436,0.7926895799236224,3758,13678,3461,13453,225,297,4515,0,45,0,1.0,0.0,0.9901315789473685,0.9901315789473685,567,21429,522,16914,0.9206349206349206,0.7893042139157217,0.38352554843427383,0.2228941666666655,0.39890801947310583,1.0,0.7739209876841701,0.5945540023579767,2.930442089729813e-265,0.9891231652047886,,1.0,,0.9247473782035643,0.7688259554850234,0.4002284674946367,0.7744176264585892,0.5931775695184438,2.930442089729813e-265,0.9890058753549452,,1.0,,0.9244950639577924,0.7693206747489676
2.07716049,-1.8771604899999998,2.27716049,21996,4402,17594,0.7998727041280232,3914,13680,3617,13453,227,297,4359,0,43,0,1.0,0.0,0.9902317128577919,0.9902317128577919,567,21429,524,17070,0.9241622574955908,0.7965840683186336,0.3984037245651926,0.22296333333333213,0.4164576652369072,1.0,0.780521652323374,0.5777544119305931,2.578230908086586e-288,0.9900814002897501,,1.0,,0.9333805716923671,0.7753579597266753,0.41780377895009796,0.7810279443196109,0.5763580890181308,2.578230908086586e-288,0.9899722261658739,,1.0,,0.9331497937523632,0.7758615599952436
2.15409236,-1.95409236,2.35409236,21996,4263,17733,0.8061920349154392,4053,13680,3756,13453,227,297,4220,0,43,0,1.0,0.0,0.9899132066619751,0.9899132066619751,567,21429,524,17209,0.9241622574955908,0.8030706052545615,0.41186209524615114,0.22296333333333213,0.4340726299883431,1.0,0.7871468843377688,0.5608121374961942,0.0,0.9909613268653937,,1.0,,0.9411232879734922,0.7819454422576977,0.4354401895246001,0.7876612424048471,0.5593994451142772,0.0,0.9908594886398708,,1.0,,0.9409106394259563,0.7824565641456692
2.23102423,-2.03102423,2.4310242300000002,21996,4119,17877,0.8127386797599564,4196,13681,3899,13453,228,297,4077,0,42,0,1.0,0.0,0.9898033503277495,0.9898033503277495,567,21429,525,17352,0.9259259259259259,0.8097438051238975,0.4261861546027482,0.2235166666666657,0.4517292452306043,1.0,0.7937877816781592,0.5437577067158497,0.0,0.9917685778161845,,1.0,,0.9480544765448673,0.7885765333356436,0.45311517667119244,0.794309049672703,0.5423313282829552,0.0,0.9916737586204425,,1.0,,0.9478596781802373,0.7890941409460723
2.3079561,-2.1079561,2.5079561000000004,21996,3995,18001,0.8183760683760684,4319,13682,4022,13453,229,297,3954,0,41,0,1.0,0.0,0.9897371714643304,0.9897371714643304,567,21429,526,17475,0.927689594356261,0.8154836903261935,0.4388683171768234,0.2235166666666657,0.4694027516076311,1.0,0.8004350320080893,0.5266222674067633,0.0,0.9925084779507448,,1.0,,0.9542476690760603,0.7952391220894189,0.4708032139256818,0.8009617652667378,0.5251857569457115,0.0,0.9924205338464708,,1.0,,0.9540712469239442,0.7957618388334515
2.38488797,-2.1848879699999997,2.58488797,21996,3861,18135,0.824468085106383,4451,13684,4154,13453,231,297,3822,0,39,0,1.0,0.0,0.98989898989899,0.98989898989899,567,21429,528,17607,0.9312169312169312,0.8216435671286574,0.4529710814722911,0.22690583333333242,0.48706748545103334,1.0,0.8070789828667212,0.5094374170182798,0.0,0.9931860480052426,,1.0,,0.9597711638333619,0.8019209228222959,0.48847873037896217,0.8076097716141641,0.5079938853247089,0.0,0.9931041297677764,,1.0,,0.9596092780291711,0.8024475423211185
2.46181984,-2.26181984,2.66181984,21996,3715,18281,0.8311056555737407,4595,13686,4298,13453,233,297,3678,0,37,0,1.0,0.0,0.9900403768506056,0.9900403768506056,567,21429,530,17751,0.9347442680776014,0.8283634327313454,0.4687317600696533,0.22690583333333242,0.5046970709726744,1.0,0.8137097139551253,0.4922350279510621,0.0,0.9938060106321434,,1.0,,0.9646882272414855,0.8086095429311798,0.5061157096624447,0.8142432835987181,0.4907877089916466,0.0,0.9937301481207423,,1.0,,0.964542237052872,0.8091388087320911
2.53875171,-2.33875171,2.7387517100000003,21996,3604,18392,0.8361520276413893,4704,13688,4407,13453,235,297,3569,0,35,0,1.0,0.0,0.9902885682574917,0.9902885682574917,567,21429,532,17860,0.9382716049382716,0.8334499976667133,0.48095876744417854,0.22690583333333242,0.5222646161811966,1.0,0.8203171108231969,0.4750470703278744,0.0,0.9943727980342594,,1.0,,0.9690573089758981,0.815292551816741,0.5236871190603701,0.8208521338419005,0.47359903192057484,0.0,0.9943023816326332,,1.0,,0.968924757840098,0.8158232698993122
2.61568358,-2.4156835799999996,2.81568358,21996,3470,18526,0.842244044371704,4837,13689,4540,13453,236,297,3436,0,34,0,1.0,0.0,0.9902017291066283,0.9902017291066283,567,21429,533,17993,0.9400352733686067,0.8396565402025293,0.49612930287163975,0.22732083333333442,0.5397429105892064,1.0,0.8268909392300647,0.45790543385744387,0.0,0.9948905609333248,,1.0,,0.9729322672270382,0.821957550146176,0.5411656172144704,0.8274260388804926,0.45646005496144104,0.0,0.9948253053538092,,1.0,,0.9728124845625212,0.8224884033156611
2.69261545,-2.4926154499999997,2.89261545,21996,3354,18642,0.8475177304964538,4953,13689,4656,13453,236,297,3320,0,34,0,1.0,0.0,0.9898628503279666,0.9898628503279666,567,21429,533,18109,0.9400352733686067,0.8450697652713612,0.5095448374637914,0.22732083333333442,0.5571046227887709,1.0,0.8334209194549692,0.4408417504446589,0.0,0.9953631785919709,,1.0,,0.9763626010391941,0.8285922388257783,0.5585245426968972,0.8339549709825164,0.43940182312041476,0.0,0.9953029457280468,,1.0,,0.9762556118908494,0.8291221359671809
2.76954732,-2.56954732,2.96954732,21996,3234,18762,0.8529732678668849,5072,13690,4775,13453,237,297,3201,0,33,0,1.0,0.0,0.9897959183673469,0.9897959183673469,567,21429,534,18228,0.9417989417989417,0.8506229875402492,0.5237545634349572,0.22732083333333442,0.5743224960060883,1.0,0.8398967998480801,0.4238872191906635,0.0,0.9957942696373409,,1.0,,0.9793936868973898,0.8351844870442703,0.5757360448377741,0.8404284551256094,0.42245591218026235,0.0,0.9957384006820182,,1.0,,0.9792967946611875,0.835712188427546
2.84647919,-2.64647919,3.0464791900000003,21996,3112,18884,0.8585197308601564,5194,13690,4897,13453,237,297,3079,0,33,0,1.0,0.0,0.9893958868894601,0.9893958868894601,567,21429,534,18350,0.9417989417989417,0.8563162070091932,0.5384904389518462,0.23257750000000102,0.5913695398010599,1.0,0.8463084289313588,0.40707243539541416,0.0,0.9961872034630814,,1.0,,0.9820670170104565,0.8417223987599033,0.5927736358807074,0.8468365288980311,0.40565271413656,0.0,0.996135687368533,,1.0,,0.9819807388159825,0.8422467416304384
2.92341106,-2.7234110599999997,3.12341106,21996,2997,18999,0.863747954173486,5307,13692,5010,13453,239,297,2966,0,31,0,1.0,0.0,0.9896563229896563,0.9896563229896563,567,21429,536,18463,0.9453262786596119,0.8615894348779691,0.5526699530238433,0.23257750000000102,0.6082192161531584,1.0,0.8526458253880287,0.3904272251234754,0.0,0.9965451120137242,,1.0,,0.9844204370132359,0.8481943770244604,0.6096113724187977,0.8531694346254188,0.3890212891486784,0.0,0.996497494199573,,1.0,,0.984343133089984,0.8487144944439549
3.00034293,-2.80034293,3.20034293,21996,2878,19118,0.8691580287324968,5423,13695,5126,13453,242,297,2850,0,28,0,1.0,0.0,0.990271021542738,0.990271021542738,567,21429,539,18579,0.9506172839506173,0.867002659946801,0.567659818103358,0.23257750000000102,0.6248456182702306,1.0,0.8588992453150399,0.3739804868221167,0.0,0.9968709017811811,,1.0,,0.9864883810817345,0.8545891855651911,0.6262219113200114,0.8594168881774166,0.3725920719592032,0.0,0.9968269495813039,,1.0,,0.9864193783274899,0.8551036111780005
3.0772748,-2.8772748,3.2772748000000003,21996,2771,19225,0.8740225495544645,5528,13697,5231,13453,244,297,2745,0,26,0,1.0,0.0,0.9906171057380008,0.9906171057380008,567,21429,541,18684,0.9541446208112875,0.871902561948761,0.5813870377546597,0.2346524999999999,0.6412236405702352,1.0,0.8650592461555535,0.35776004139031814,0.0,0.9971672658670655,,1.0,,0.9883021027187002,0.8608960070808684,0.6425822286300957,0.8655702299262039,0.356390861687092,0.0,0.9971268645124266,,1.0,,0.9882412518730123,0.8614040588784332
3.15420667,-2.95420667,3.3542066700000004,21996,2664,19332,0.8788870703764321,5635,13697,5338,13453,244,297,2638,0,26,0,1.0,0.0,0.9902402402402403,0.9902402402402403,567,21429,541,18791,0.9541446208112875,0.876895795417425,0.5954193081419408,0.2346524999999999,0.6573291384156613,1.0,0.871116746777267,0.34179249198958206,0.0,0.9974366959866517,,1.0,,0.9898898997206882,0.8671044977500446,0.6586669592514568,0.8716199197075515,0.3404453545881364,0.0,0.9973993547227069,,1.0,,0.9898354469231894,0.8676050668183637
3.23113854,-3.0311385399999997,3.43113854,21996,2534,19462,0.8847972358610656,5764,13698,5467,13453,245,297,2509,0,25,0,1.0,0.0,0.9901341752170482,0.9901341752170482,567,21429,542,18920,0.9559082892416225,0.8829156750198329,0.6127690746497447,0.23582833333333292,0.673139076324515,1.0,0.8770630832166173,0.32610309476426114,0.0,0.9976814943104784,,1.0,,0.9912773320789199,0.8732048374974773,0.6744536286636612,0.877557504543302,0.32478042217107816,0.0,0.9976471887488211,,1.0,,0.9912294104699538,0.8736969627796416
3.30807041,-3.10807041,3.50807041,21996,2430,19566,0.8895253682487725,5867,13699,5570,13453,246,297,2406,0,24,0,1.0,0.0,0.9901234567901235,0.9901234567901235,567,21429,543,19023,0.9576719576719577,0.8877222455550889,0.6268991914119731,0.23582833333333292,0.6886316635381643,1.0,0.8828900596677229,0.3107156415024318,0.0,0.9979037850578494,,1.0,,0.9924874317932153,0.8791877756178408,0.6899217229887874,0.88337526888008,0.3094184889426459,0.0,0.997872188677884,,1.0,,0.9924450203895048,0.8796710261525419
