Amplitude,Uncertainty,Category,Truth,Weight,WeightClass
-0.0393558333333321,2.5401163,FN,1,0.6397713624580107,C7L
-0.0828616666666652,1.057421,TN,0,0.17122117516058646,C1L
-0.1099058333333332,2.3355744,TN,0,0.5751335737261174,C6L
-0.0596908333333333,2.4181745,TN,0,0.6012362344182948,C6L
-0.0545033333333317,2.1164875,TN,0,0.5058993837820257,C5L
-0.0394249999999987,1.5723687,TN,0,0.3339510639539062,C2L
-0.0670224999999988,1.538657,TN,0,0.3232977467490061,C2L
-0.1381949999999985,1.6791527,TN,0,0.36769613834671505,C3L
-0.0406699999999983,1.4196445,TN,0,0.28568831400464195,C2L
-0.1105283333333319,0.9049127,TN,0,0.12302665230116164,C1L
-0.0568549999999994,1.9762496,TN,0,0.4615824601961767,C5L
-0.0684058333333332,1.3111197,TN,0,0.2513931251236794,C1L
-0.1415149999999987,1.3112606,TN,0,0.25143765127911416,C1L
-0.0659158333333323,1.4709707,TN,0,0.30190803266380617,C2L
-0.1150241666666666,1.6189427,TN,0,0.3486690282067033,C3L
-0.2066699999999984,1.5851742,TN,0,0.33799776149414734,C2L
-0.0413616666666652,1.7222581,TN,0,0.38131798178516824,C3L
-0.1951883333333327,2.580998,TN,0,0.6526904889919904,C7L
-0.0446816666666653,1.298356,TN,0,0.24735963690421303,C1L
-0.0797491666666656,2.5371778,FN,1,0.6388427598480384,C7L
-0.0821699999999984,1.6406823,TN,0,0.355539012654466,C3L
-0.1361891666666654,1.4447638,TN,0,0.2936263257591678,C2L
-0.0822391666666665,1.8668677,TN,0,0.42701641703683846,C4L
-0.2053558333333321,2.945685,TN,0,0.7679361245281223,C7L
-0.0153549999999994,2.5214188,TN,0,0.6338627195109442,C7L
-0.1288574999999999,1.4449469,TN,0,0.29368418764036086,C2L
-0.0960033333333317,1.7377391,TN,0,0.38621017065873625,C3L
-0.0809249999999987,2.2897944,TN,0,0.5606665233655503,C6L
0.0159775000000012,1.2955616,TN,0,0.24647657168954357,C1L
-0.0706883333333327,1.6398337,TN,0,0.35527084448198953,C3L
-0.1237391666666666,1.8378949,TN,0,0.41786065127260436,C4L
-0.1212491666666656,1.9340099,TN,0,0.44823418874324433,C4L
-0.109836666666665,2.0385017,TN,0,0.48125489937815696,C5L
-0.084521666666666,1.3657539,TN,0,0.26865821299631576,C1L
-0.2067391666666665,2.3689399,TN,0,0.5856774874178059,C6L
-0.1085224999999988,0.5156032,TN,0,0.0,C1L
-0.1105283333333319,1.6066192,TN,0,0.3447746486715689,C3L
-0.0568549999999994,1.7890303,TN,0,0.402418828881845,C4L
-0.0960724999999999,1.6694541,TN,0,0.36463125991449596,C3L
-0.0861816666666653,1.3428049,TN,0,0.26140604308096727,C1L
-0.0670224999999988,2.21403,TN,0,0.5367240290375,C6L
-0.113848333333332,1.6640587,TN,0,0.3629262462946749,C3L
-0.0659158333333323,1.6233954,TN,0,0.3500761368816814,C3L
-0.0946891666666654,2.4830494,TN,0,0.6217375110770267,C7L
-0.0983549999999994,1.762095,TN,0,0.39390693850226904,C3L
-0.1105283333333319,2.444327,TN,0,0.6095007502451782,C6L
-0.084521666666666,2.0513804,TN,0,0.4853247290303771,C5L
-0.0320241666666666,1.796395,TN,0,0.40474616583663886,C4L
-0.0690283333333318,1.7644483,TN,0,0.39465061062139367,C3L
-0.0659158333333323,2.112859,TN,0,0.5047527325755312,C5L
-0.1288574999999999,1.8283135,TN,0,0.414832809500548,C4L
-0.109836666666665,2.3038733,TN,0,0.5651156311707357,C6L
-0.0394249999999987,1.378758,TN,0,0.27276767061086027,C1L
-0.1105283333333319,1.8074168,TN,0,0.4082291919542469,C4L
-0.1536883333333327,2.8053358,TN,0,0.7235840287556169,C7L
-0.1790724999999999,2.3305168,TN,0,0.5735353091148547,C6L
-0.0153549999999994,1.4977264,TN,0,0.31036316720579443,C2L
0.1628183333333346,1.9596564,TN,0,0.4563388022660116,C4L
-0.0659158333333323,2.0018635,TN,0,0.4696767717127893,C5L
-0.1703574999999999,2.0598485,TN,0,0.48800075413213156,C5L
-0.0960033333333317,1.627479,TN,0,0.35136660535814296,C3L
-0.1105283333333319,2.0420125,TN,0,0.4823643559182591,C5L
-0.0458574999999999,1.1831958,TN,0,0.21096757895460677,C1L
-0.0670916666666654,1.7970629,TN,0,0.40495723055782334,C4L
-0.1099058333333332,1.8818039,TN,0,0.43173644232289127,C4L
-0.0446816666666653,1.4375579,TN,0,0.29134917158281987,C2L
-0.1150241666666666,1.6029515,TN,0,0.3436156097766923,C3L
-0.1121883333333327,1.1990072,TN,0,0.2159641783445384,C1L
-0.0170149999999986,1.7916352,TN,0,0.4032420097355854,C4L
-0.1398549999999994,2.0801249,TN,0,0.49440834915028353,C5L
-0.072348333333332,1.6948544,TN,0,0.3726580711699243,C3L
-0.0181908333333333,1.773182,TN,0,0.39741056863218627,C3L
-0.0130033333333317,1.7076657,TN,0,0.3767066015824261,C3L
-0.0808558333333321,1.7607911,TN,0,0.39349488985733366,C3L
-0.0966949999999985,1.4849515,TN,0,0.30632613964679034,C2L
-0.1000149999999986,1.392504,TN,0,0.27711157786853513,C2L
-0.0320241666666666,1.443026,TN,0,0.2930771593083903,C2L
-0.1236699999999984,2.2749968,TN,0,0.5559902974062771,C6L
-0.0551949999999985,1.782923,TN,0,0.40048884599265555,C3L
-0.1236699999999984,1.7306513,TN,0,0.3839703375537639,C3L
0.0021441666666678,1.4543284,TN,0,0.29664885852191747,C2L
-0.1658616666666652,2.1473713,TN,0,0.515659049354889,C5L
-0.1398549999999994,1.2231896,TN,0,0.22360611802648198,C1L
-0.1074158333333323,1.9828248,TN,0,0.46366030531480495,C5L
-0.0873574999999999,1.2570426,TN,0,0.23430408779180034,C1L
-0.0821699999999984,1.3980858,TN,0,0.27887549621066304,C2L
-0.0808558333333321,2.3383954,TN,0,0.5760250448721891,C6L
-0.0170149999999986,1.7081989,TN,0,0.37687509942541986,C3L
-0.1627491666666657,1.5968703,TN,0,0.34169387481267566,C2L
-0.068336666666665,2.5996149,TN,0,0.6585736613348835,C7L
-0.0670224999999988,1.2377917,TN,0,0.22822056355007386,C1L
-0.1276816666666653,2.1277819,TN,0,0.509468554895883,C5L
-0.0735241666666666,1.8859153,TN,0,0.43303569594570557,C4L
-0.084521666666666,1.3810352,TN,0,0.2734872941818756,C2L
-0.052082499999999,1.6108758,TN,0,0.3461197873033905,C3L
0.0021441666666678,1.5582161,TN,0,0.3294786660305125,C2L
-0.0413616666666652,1.4708022,TN,0,0.30185478456451054,C2L
-0.1536883333333327,1.3958104,TN,0,0.27815644146207336,C2L
-0.0684058333333332,2.5287392,TN,0,0.6361760571138165,C7L
-0.1000149999999986,1.6066868,TN,0,0.34479601111377906,C3L
-0.0406699999999983,1.8424759,TN,0,0.4193083043460372,C4L
0.0712416666666679,2.1219614,TN,0,0.5076292043798568,C5L
-0.0808558333333321,1.9171468,TN,0,0.4429052390504686,C4L
-0.0706883333333327,2.2345939,TN,0,0.5432224776375364,C6L
-0.1790724999999999,2.3043194,TN,0,0.5652566043285743,C6L
-0.155348333333332,2.2180853,TN,0,0.5380055543613795,C6L
-0.0394249999999987,1.5497389,TN,0,0.3267997652153836,C2L
-0.1381949999999985,2.7590299,TN,0,0.7089507874430048,C7L
-0.1361891666666654,2.0245128,TN,0,0.4768342326942571,C5L
-0.0966949999999985,2.246196,TN,0,0.5468888857849442,C6L
-0.0822391666666665,1.6287936,TN,0,0.3517820353363868,C3L
-0.1675216666666661,2.099507,TN,0,0.5005333342265952,C5L
-0.113848333333332,1.6732936,TN,0,0.36584458974978196,C3L
-0.1074158333333323,1.7684045,TN,0,0.39590081911061326,C3L
-0.0458574999999999,1.3424547,TN,0,0.2612953755179207,C1L
-0.0808558333333321,2.3327036,TN,0,0.5742263651596011,C6L
-0.0170149999999986,1.6994934,TN,0,0.3741240529659634,C3L
0.0032508333333343,3.2682452,FN,1,0.8698691664179122,C7L
-0.0873574999999999,1.2649789,TN,0,0.23681205746800327,C1L
-0.0809249999999987,1.5953442,TN,0,0.34121160819941093,C2L
-0.0568549999999994,1.5005257,TN,0,0.3112477808815117,C2L
-0.196848333333332,2.270017,TN,0,0.5544166185643036,C6L
-0.1150241666666666,1.5110786,TN,0,0.31458262875722226,C2L
-0.0808558333333321,1.6193933,TN,0,0.34881142342060606,C3L
-0.0966949999999985,1.9074665,TN,0,0.43984614364624397,C4L
-0.0706883333333327,1.9251689,TN,0,0.44544032259563027,C4L
-0.0585149999999986,1.9868617,TN,0,0.46493601600944395,C5L
-0.0244158333333323,1.35593,TN,0,0.2655537382030179,C1L
-0.0458574999999999,1.810438,TN,0,0.4091839287945559,C4L
-0.0275283333333318,1.7952036,TN,0,0.4043696685933104,C4L
-0.1489158333333323,3.4207897,TN,0,0.918075128928343,C7L
-0.1223558333333321,0.91571397,TN,0,0.12643998819124644,C1L
-0.1212491666666656,1.217451,TN,0,0.2217926489308256,C1L
-0.0181908333333333,1.7162044,TN,0,0.3794049371637667,C3L
0.1253300000000016,1.1678078,TN,0,0.20610477923970058,C1L
-0.1085916666666654,2.2828324,TN,0,0.5584664446278862,C6L
-0.0275283333333318,1.906541,TN,0,0.43955367411569135,C4L
-0.1375724999999999,1.323307,TN,0,0.25524446376193494,C1L
-0.0821699999999984,2.3662064,TN,0,0.5848136673618729,C6L
-0.1935283333333319,2.0385118,TN,0,0.4812580911039902,C5L
-0.1375724999999999,1.4657626,TN,0,0.30026220817750493,C2L
-0.0659158333333323,1.6020797,TN,0,0.34334011011517324,C2L
-0.0821699999999984,2.1194658,TN,0,0.5068405636878552,C5L
-0.1776891666666654,1.4853703,TN,0,0.3064584856645056,C2L
-0.0551949999999985,1.6469014,TN,0,0.3575043257365413,C3L
-0.072348333333332,1.6311255,TN,0,0.3525189447888945,C3L
-0.0458574999999999,2.4937997,TN,0,0.6251347398120901,C7L
-0.151336666666665,2.0757568,TN,0,0.4930279751293139,C5L
-0.0255224999999988,1.7445787,TN,0,0.38837156947145207,C3L
-0.1520283333333319,1.6690696,TN,0,0.36450975312411504,C3L
-0.0407391666666665,2.2678845,TN,0,0.5537427219960661,C6L
-0.010582499999999,2.4109933,TN,0,0.5989668857496773,C6L
-0.1224249999999987,1.3294344,TN,0,0.2571807985015448,C1L
-0.1223558333333321,1.9362619,TN,0,0.44894584880029986,C4L
-0.1658616666666652,1.0763842,TN,0,0.1772137826179369,C1L
-0.126021666666666,2.9054742,TN,0,0.7552290107527031,C7L
-0.0873574999999999,1.4380617,TN,0,0.291508378659527,C2L
-0.053258333333332,2.1308753,TN,0,0.5104461078357122,C5L
-0.1223558333333321,2.5152078,TN,0,0.6318999661297847,C7L
-0.1099058333333332,1.3353556,TN,0,0.2590519714721649,C1L
-0.0382491666666656,1.4383969,TN,0,0.2916143060356926,C2L
-0.1362583333333321,1.1833266,TN,0,0.21100891338420838,C1L
-0.1105283333333319,1.3319248,TN,0,0.2579677959287609,C1L
-0.1675216666666661,1.0325993,TN,0,0.1633772087137781,C1L
-0.0545724999999999,3.1574814,TN,0,0.8348664256418576,C7L
-0.0446816666666653,2.3238597,TN,0,0.5714315825758567,C6L
-0.1904158333333323,1.5451239,TN,0,0.32534136771835404,C2L
-0.0596908333333333,1.7643509,TN,0,0.39461983100791354,C3L
-0.109836666666665,2.2904336,TN,0,0.5608685185291693,C6L
-0.1830149999999987,2.1368546,TN,0,0.5123356411301844,C5L
-0.1121883333333327,1.998378,TN,0,0.46857531028789307,C5L
-0.0458574999999999,2.0874298,TN,0,0.49671678856004553,C5L
-0.1398549999999994,0.7564512,TN,0,0.0761109686597172,C1L
-0.1951883333333327,1.7388318,TN,0,0.38655547747238833,C3L
-0.0960724999999999,2.609863,TN,0,0.6618121886131736,C7L
-0.1224249999999987,2.3882396,TN,0,0.5917764330675184,C6L
-0.0670224999999988,2.4122305,TN,0,0.5993578563636156,C6L
-0.1627491666666657,2.0644143,TN,0,0.4894436038161918,C5L
-0.109836666666665,2.0360012,TN,0,0.4804647102251076,C5L
-0.1085916666666654,1.8737487,TN,0,0.42919089876534566,C4L
-0.1638558333333321,2.3660336,TN,0,0.5847590604090048,C6L
-0.1243616666666652,1.4654872,TN,0,0.3001751783463713,C2L
-0.1237391666666666,1.42995,TN,0,0.2889449803980632,C2L
-0.1691816666666653,1.7606483,TN,0,0.39344976327822734,C3L
-0.1212491666666656,1.9483715,TN,0,0.4527726332705121,C4L
-0.0821699999999984,2.4471116,TN,0,0.6103807185377522,C6L
-0.1658616666666652,2.223971,TN,0,0.5398655088897149,C6L
-0.1514058333333332,1.7601703,TN,0,0.3932987093229553,C3L
0.0435750000000012,2.6073709,TN,0,0.6610246539647776,C7L
-0.1223558333333321,1.6587329,TN,0,0.36124322714198137,C3L
-0.0269058333333332,1.6105822,TN,0,0.34602700604550796,C3L
-0.1288574999999999,1.3906175,TN,0,0.2765154203651448,C2L
-0.0983549999999994,1.8393892,TN,0,0.41833286868968156,C4L
-0.1000149999999986,1.7137436,TN,0,0.3786272937053288,C3L
-0.1489158333333323,1.9316884,TN,0,0.44750056582030734,C4L
0.0838300000000016,3.312843,FN,1,0.883962626849771,C7L
-0.1223558333333321,1.8948123,TN,0,0.43584725879100833,C4L
-0.1536883333333327,1.1764619,TN,0,0.20883958265877842,C1L
-0.0684058333333332,1.840997,TN,0,0.4188409535208244,C4L
-0.1276816666666653,2.3123908,TN,0,0.5678072672879514,C6L
-0.0382491666666656,2.8176088,TN,0,0.7274624496615854,C7L
-0.1703574999999999,2.1031532,TN,0,0.5016855788536092,C5L
-0.0130033333333317,1.9593711,TN,0,0.4562486439115365,C4L
0.0298108333333345,1.8798511,TN,0,0.43111933319348733,C4L
-0.1536883333333327,1.9878856,TN,0,0.46525958116593563,C5L
-0.0797491666666656,1.2701175,TN,0,0.23843591908842288,C1L
-0.0706883333333327,2.219489,TN,0,0.538449141049696,C6L
-0.0809249999999987,1.6618054,TN,0,0.36221417542142315,C3L
-0.0966949999999985,2.2502456,TN,0,0.5481686098378091,C6L
-0.0585149999999986,2.2636635,TN,0,0.5524088334077752,C6L
-0.0960033333333317,1.0313971,TN,0,0.1629972985358953,C1L
-0.053258333333332,2.1717312,TN,0,0.5233570812482568,C5L
-0.0393558333333321,1.6152719,TN,0,0.3475090096732046,C3L
-0.084521666666666,2.0098722,TN,0,0.47220762069100425,C5L
-0.0822391666666665,2.198601,TN,0,0.5318482728117859,C6L
-0.1288574999999999,1.696814,TN,0,0.37327732918404766,C3L
-0.1362583333333321,2.9010038,TN,0,0.7538163086572055,C7L
-0.0946891666666654,1.194726,TN,0,0.21461126580623213,C1L
-0.1237391666666666,1.8943987,TN,0,0.43571655603807846,C4L
-0.0585149999999986,2.0210972,TN,0,0.47575486054022575,C5L
-0.0244158333333323,2.3016899,TN,0,0.5644256495683491,C6L
-0.0828616666666652,1.7559596,TN,0,0.3919680756629894,C3L
-0.0269058333333332,2.8514276,TN,0,0.7381496118008154,C7L
-0.1074158333333323,1.554523,TN,0,0.3283116004191842,C2L
-0.1236699999999984,1.4052197,TN,0,0.28112989748998257,C2L
-0.1361891666666654,0.74932855,TN,0,0.07386012252055833,C1L
-0.0960724999999999,2.5806038,TN,0,0.6525659168807598,C7L
-0.1381949999999985,1.5669265,TN,0,0.33223126095101674,C2L
-0.043021666666666,1.8592949,TN,0,0.4246233178893831,C4L
-0.0407391666666665,1.9777591,TN,0,0.46205948100262667,C5L
-0.093582499999999,1.9959576,TN,0,0.46781043373278786,C5L
-0.0960033333333317,1.3159298,TN,0,0.25291317665140683,C1L
0.2245841666666676,1.810192,TN,0,0.4091061897297089,C4L
-0.0596908333333333,1.8887159,TN,0,0.43392072043761915,C4L
-0.1362583333333321,1.9966205,TN,0,0.4680199183916786,C5L
-0.0670224999999988,2.6888032,TN,0,0.6867582753076524,C7L
-0.0690283333333318,1.6306124,TN,0,0.35235679879632115,C3L
-0.126021666666666,1.2367167,TN,0,0.22788085015694123,C1L
-0.0269058333333332,1.6487695,TN,0,0.3580946686106911,C3L
-0.0659158333333323,1.9142141,TN,0,0.44197846931275697,C4L
-0.0735241666666666,1.6199113,TN,0,0.34897511787422714,C3L
-0.1381949999999985,1.9923363,TN,0,0.46666605781599624,C5L
-0.0393558333333321,1.230121,TN,0,0.22579652678290912,C1L
-0.1105283333333319,1.8339629,TN,0,0.41661809028488583,C4L
-0.0291883333333327,1.1669346,TN,0,0.2058288371607393,C1L
0.0159083333333345,2.2313502,TN,0,0.5421974280251605,C6L
-0.1085224999999988,2.0475836,TN,0,0.4841248929270786,C5L
-0.0291883333333327,2.5551887,TN,0,0.6445344286409422,C7L
-0.1212491666666656,2.0067756,TN,0,0.47122905651130714,C5L
-0.1288574999999999,2.2712479,TN,0,0.5548055982997518,C6L
-0.0255916666666654,2.1245317,TN,0,0.5084414512025254,C5L
-0.084521666666666,1.2930325,TN,0,0.24567734458017462,C1L
-0.1980241666666666,2.7439506,TN,0,0.7041855407741079,C7L
0.1628183333333346,2.8388062,FN,1,0.734161092154226,C7L
-0.0244158333333323,1.8988625,TN,0,0.4371271724513484,C4L
-0.1105283333333319,2.2147837,TN,0,0.5369622076276432,C6L
-0.0797491666666656,1.4716034,TN,0,0.3021079737464434,C2L
-0.1150241666666666,1.9311992,TN,0,0.4473459725254976,C4L
-0.0809249999999987,2.0669785,TN,0,0.49025392296286197,C5L
0.2234775000000012,1.9483328,TN,0,0.45276040358835945,C4L
-0.1362583333333321,2.1163077,TN,0,0.5058425647419464,C5L
-0.1638558333333321,0.9987732,TN,0,0.15268773968359947,C1L
-0.0291883333333327,2.1233633,TN,0,0.5080722222457476,C5L
-0.0861816666666653,1.964725,TN,0,0.45794054301432024,C5L
-0.010582499999999,1.6747878,TN,0,0.3663167755656134,C3L
-0.0670916666666654,2.1710615,TN,0,0.5231454477046467,C5L
-0.1381949999999985,2.0076392,TN,0,0.4715019648706646,C5L
-0.0659158333333323,2.904538,TN,0,0.754933159888842,C7L
-0.0670916666666654,1.6860269,TN,0,0.3698684711905031,C3L
-0.1658616666666652,1.6014299,TN,0,0.3431347652194919,C2L
-0.0153549999999994,2.024435,TN,0,0.4768096469249681,C5L
-0.1212491666666656,1.571091,TN,0,0.3335472948353894,C2L
-0.1237391666666666,1.5958333,TN,0,0.34136616989297486,C2L
-0.1236699999999984,1.614267,TN,0,0.3471914487534288,C3L
-0.177758333333332,2.7607377,TN,0,0.7094904735200204,C7L
-0.1000149999999986,2.2012646,TN,0,0.5326900035968538,C6L
